organization_name,satellite_id
Shanghai ASES Spaceflight Technology Co. Ltd.,5149
Guodian Gaoke,5150
Guodian Gaoke,5151
Guodian Gaoke,5152
CAST,5153
Sun Yat-sen University,5153
"Insight Position Digital Intelligence Technology Service Co., Ltd. ",5154
China Academy of Space Technology (CAST),5155
China Telecom,5155
China Academy of Space Technology (CAST),5156
China Telecom,5156
China Academy of Space Technology (CAST),5157
China Telecom,5157
National University of Defense Technology,5158
National University of Defense Technology,5159
National University of Defense Technology,5160
Nanjing University of Aeronautics and Astronautics,5161
Shanghai Engineering Center for Microsatellites,5161
China Electronic Technology Group,5162
China Electronic Techology Group,5162
China Electronic Technology Group,5163
China Electronic Techology Group,5163
Spacety Aerospace Co.,5164
Spacety Aerospace Company,5164
Spacety Aerospace Co.,5165
Spacety Aerospace Company,5165
ThrustMe,5165
Spacety Aerospace Co.,5166
Spacety Aerospace Company,5166
Spacety Aerospace Co.,5167
Spacety Aerospace Company,5167
Changsha Gaoxinqu Tianyi Research Institute,5168
Spacety Aerospace Co.,5168
Spacety Aerospace Company,5168
Changsha Gaoxinqu Tianyi Research Institute,5169
Spacety Aerospace Co.,5169
Spacety Aerospace Company,5169
Nanjing University,5170
Nanjing University of Science and Technology,5170
China Academy of Space Technology,5171
Chinese Academy of Sciences,5171
Innovation Academy for Microsatellites,5171
Airbus Defense and Space,5172
Ministry of Defense,5172
Thales Alenia Space,5172
La Sapienza University of Rome,5173
"Applied Physics Laboratory, Johns Hopkins",5174
National Aeronautics and Space Administration (NASA),5174
China Academy of Space Technology (CAST),5175
Shanghai Academy of Spaceflight Technology,5176
China Academy of Space Technology (CAST),5177
China Academy of Space Technology (CAST),5178
China Academy of Space Technology (CAST),5179
Shanghai Academy of Spaceflight Technology,5180
Shanghai Academy of Spaceflight Technology,5181
Shanghai Academy of Spaceflight Technology,5182
Bolivia Aerospace Bureau,5183
China Academy of Space Technology (CAST),5183
SkyLabs,5184
University of Malibor,5184
Goddard Space Flight Center,5185
MIT,5185
National Aeronautics and Space Administration (NASA),5185
Boeing Satellite Systems,5186
National Reconnaissance Office (NRO),5186
US Air Force,5186
KB Yuznoye,5187
Ministry of Defense,5187
Kyushu Institute of Technology (KIT),5188
Tallinn University of Technology,5189
Technical University Berlin,5190
Technical University of Graz,5191
University of Toronto Institute for Aerospace Studies (UTIAS),5191
SSI-Monaco,5192
Thales Alenia Space,5192
Turkmenistan Ministry of Communications,5192
Thales Alenia Space,5193
Turksat,5193
Mitsubishi Electric ,5194
Turksat,5194
Mitsubishi Electric ,5195
Turksat,5195
Airbus Defense and Space,5196
Turksat,5196
EADS B,5197
Turksat,5197
Tyvak Nanosatellite Systems,5198
"Tyvak Nanosatellite Systems, Inc.",5198
Elbit Systems,5199
Elbit Systems,5200
Tyvak Nanosatellite Systems,5201
"Tyvak Nanosatellite Systems, Inc.",5201
Tyvak Nanosatellite Systems,5202
"Tyvak Nanosatellite Systems, Inc.",5202
Tyvak Nanosatellite Systems,5203
"Tyvak Nanosatellite Systems, Inc.",5203
Tyvak Nanosatellite Systems,5204
"Tyvak Nanosatellite Systems, Inc.",5204
Tyvak Nanosatellite Systems,5205
"Tyvak Nanosatellite Systems, Inc.",5205
Tyvak Nanosatellite Systems,5206
"Tyvak Nanosatellite Systems, Inc.",5206
Tyvak Nanosatellite Systems,5207
"Tyvak Nanosatellite Systems, Inc.",5207
Tyvak Nanosatellite Systems,5208
"Tyvak Nanosatellite Systems, Inc.",5208
Tyvak Nanosatellite Systems,5209
"Tyvak Nanosatellite Systems, Inc.",5209
Tyvak Nanosatellite Systems,5210
"Tyvak Nanosatellite Systems, Inc.",5210
Boeing Satellite Systems,5211
US Navy,5211
Boeing Satellite Systems,5212
US Navy,5212
Boeing Satellite Systems,5213
US Navy,5213
Boeing Satellite Systems,5214
US Navy,5214
Boeing Satellite Systems,5215
US Navy,5215
DMC International Imaging (DMCII),5216
Surrey Satellite Technology Ltd. ,5216
UK Government,5216
UMBRA,5217
UMBRA,5218
Alba Orbital,5219
Alba Orbital,5220
Alba Orbital,5221
Alba Orbital,5222
Wakayama University (UNIFORM consortium),5223
Wakayama University and other Japanese universities,5223
Polytechnic University of Madrid,5224
National Reconnaissance Office,5225
National Reconnaissance Office (NRO),5225
US Air Force,5225
National Reconnaissance Office,5226
National Reconnaissance Office (NRO),5226
US Air Force,5226
National Reconnaissance Office,5227
National Reconnaissance Office (NRO),5227
US Air Force,5227
National Reconnaissance Office,5228
National Reconnaissance Office (NRO),5228
National Reconnaissance Office,5229
National Reconnaissance Office (NRO),5229
National Reconnaissance Office,5230
National Reconnaissance Office (NRO),5230
National Reconnaissance Office,5231
National Reconnaissance Office (NRO),5231
National Reconnaissance Office,5232
National Reconnaissance Office (NRO),5232
National Reconnaissance Office,5233
National Reconnaissance Office (NRO),5233
National Reconnaissance Office,5234
National Reconnaissance Office (NRO),5234
National Centre for Scientific Research (CNRS),5235
University of Versailles Saint-Quentin-en-Yvelines (UVSQ),5235
University of Würzburg,5236
Johns Hopkins University Applied Physics Laboratory,5237
National Aeronautics and Space Administration (NASA),5237
Johns Hopkins University Applied Physics Laboratory,5238
National Aeronautics and Space Administration (NASA),5238
Moscow State University,5239
Brigham Young University,5240
Care Weather Technologies,5240
Nanyang Technological University,5241
Nanyang Technological University,5242
Centre National d'Etudes Spatiales (CNES),5243
Israel Aerospace Industries (IAI),5243
Israel Space Agency,5243
Loral,5244
Space Systems,5244
"ViaSat, Inc.",5244
Boeing Satellite Systems,5245
"ViaSat, Inc.",5245
Lockheed Martin Commercial Space Systems,5246
Vietnamese Posts and Telecommunications Group (VNPT),5246
Lockheed Martin Commercial Space Systems,5247
Vietnamese Posts and Telecommunications Group (VNPT),5247
EADS Astrium,5248
Space Technology Institute-Vietnam Academy of Science and Technology (STI-VAST),5248
Carnegie Mellon University,5249
NASA,5249
Carnegie Mellon University,5250
NASA,5250
Carnegie Mellon University,5251
NASA,5251
Bolivarian Agency for Space Activities,5252
China Academy of Space Technology (CAST),5252
Bolivarian Agency for Space Activities,5253
China Academy of Space Technology (CAST),5253
Czech Aerospace Research Center (VZLU),5254
Czech Aerospace Research Center (VZLU) and partners,5254
"WarpSpace, Inc.",5255
European Space Agency (ESA),5256
Joanneum Research,5256
Shanghai Micro Satellite Engineering Center,5257
Shanghai Micro Satellite Engineering Center,5258
MinoSpace Technology,5259
Sanya Institute of Remote Sensing,5259
MinoSpace Technology,5260
Sanya Institute of Remote Sensing,5260
Boeing Integrated Defense Systems,5261
Military Satellite Communications - US Air Force,5261
Boeing Satellite Systems,5262
Military Satellite Communications - US Air Force,5262
Boeing Satellite Systems,5263
Military Satellite Communications - US Air Force,5263
Boeing Satellite Systems,5264
Military Satellite Communications - US Air Force,5264
Boeing Satellite Systems,5265
Military Satellite Communications - US Air Force,5265
Boeing Satellite Systems,5266
Military Satellite Communications - US Air Force,5266
Boeing Satellite Systems,5267
Military Satellite Communications - US Air Force,5267
Boeing Satellite Systems,5268
Military Satellite Communications - US Air Force,5268
Boeing Satellite Systems,5269
Military Satellite Communications - US Air Force,5269
Boeing Satellite Systems,5270
Military Satellite Communications - US Air Force,5270
Loral,5271
Space Systems,5271
WildBlue Communications,5271
La Sapienza University of Rome,5272
Machakos University,5272
"University of Nairobi, Kenya",5272
Axelspace,5273
"Weathernews, Inc.",5273
Axelspace,5274
"Weathernews, Inc.",5274
Ball Aerospace,5275
Maxar Technologies Inc.,5275
Ball Aerospace,5276
Maxar Technologies Inc.,5276
Ball Aerospace,5277
Maxar Technologies Inc.,5277
Boeing Corp.,5278
US Space Force,5278
Spacety Aerospace Co.,5279
Spacety Aerospace Company,5279
Spacety Aerospace Co.,5280
Spacety Aerospace Company,5280
MinoSpace Technology,5281
Chengdu Guoxing Aerospace Technology Co. Ltd.,5282
MinoSpace Technology,5282
Chengdu Guoxing Aerospace Technology Co. Ltd.,5283
MinoSpace Technology,5283
Unknown,5284
Xingyun Satellite Co.,5284
Unknown,5285
Xingyun Satellite Co.,5285
China Academy of Space Technology (CAST),5286
DFH Satellite Co. Ltd.,5286
China Academy of Space Technology (CAST),5287
Unknown,5287
China Academy of Space Technology (CAST),5288
Unknown,5288
Shanghai Academy of Spaceflight Technology,5289
Unknown,5289
Shanghai Academy of Spaceflight Technology,5290
Unknown,5290
DFH Satellite Co. Ltd.,5291
Harbin Institute of Technology,5291
Unknown,5291
DFH Satellite Co. Ltd.,5292
Harbin Institute of Technology,5292
Unknown,5292
China Academy of Sciences (CAS) ,5293
National Space Science Center,5293
Unknown,5293
National University of Defence Technology (NUDT),5294
Unknown,5294
Unknown,5295
Dornier Systems (and 46 subcontractors),5296
European Space Operations Centre (ESOC),5296
China Aerospace Science and Technology Corp. (CASC),5297
Centre for Research in Satellite Technology (CREST),5298
Loral,5299
Ministry of Defense,5299
Space Systems,5299
XTAR,5299
AMSAT-China,5300
DFH Satellite Co. Ltd.,5300
DFH Satellite Co. Ltd. ,5300
CAMSAT,5301
Chinese Amateur Satellite (CAMSAT),5301
DFH Satellite Co. Ltd. ,5301
CAMSAT,5302
Chinese Amateur Satellite (CAMSAT),5302
DFH Satellite Co. Ltd. ,5302
CAMSAT,5303
Chinese Amateur Satellite (CAMSAT),5303
DFH Satellite Co. Ltd. ,5303
CAMSAT,5304
Chinese Amateur Satellite (CAMSAT),5304
DFH Satellite Co. Ltd. ,5304
CAMSAT,5305
Chinese Amateur Satellite (CAMSAT),5305
DFH Satellite Co. Ltd. ,5305
China Aerospace Science and Technology Corp. (CASC),5306
Ninth Academy of CASIC,5306
Al Yah Satellite Communications Co. (YAHSAT),5307
Astrium,5307
Thales Alenia Space,5307
Al Yah Satellite Communications Co. (YAHSAT),5308
Astrium,5308
Thales Alenia Space,5308
Fugro,5309
Loft Orbital,5309
Loft Orbital,5310
Payloads from DARPA and Internet of Things,5310
Alcatel,5311
Gazprom Space Systems,5311
Rocket-Space Corporation Energia,5311
Gazprom Space Systems,5312
OAO Resetneva,5312
Gazprom Space Systems,5313
ISS Reshetnev,5313
Gazprom Space Systems,5314
Thales,5314
Gazprom Space Systems,5315
Thales Alenia Space,5315
Origin Space,5316
Unknown,5316
Chinese Ministry of National Defense,5317
Shanghai Academy of Satellite Technology (SAST),5317
China Academy of Space Technology (CAST),5318
Chinese Ministry of National Defense,5318
China Academy of Space Technology (CAST),5319
Chinese Ministry of National Defense,5319
Chinese Ministry of National Defense,5320
Shanghai Academy of Satellite Technology (SAST),5320
China Academy of Space Technology (CAST),5321
Chinese Ministry of National Defense,5321
Chinese Ministry of National Defense,5322
Shanghai Academy of Satellite Technology (SAST),5322
China Academy of Space Technology (CAST),5323
Chinese Ministry of National Defense,5323
China Academy of Space Technology (CAST),5324
Chinese Ministry of National Defense,5324
China Academy of Space Technology (CAST),5325
Chinese Ministry of National Defense,5325
Chinese Ministry of National Defense,5326
Shanghai Academy of Satellite Technology (SAST),5326
Chinese Ministry of National Defense,5327
Shanghai Academy of Satellite Technology (SAST),5327
Chinese Ministry of National Defense,5328
Shanghai Academy of Satellite Technology (SAST),5328
Chinese Ministry of National Defense,5329
Shanghai Academy of Satellite Technology (SAST),5329
China Academy of Space Technology (CAST),5330
Chinese Ministry of National Defense,5330
China Academy of Space Technology (CAST),5331
Chinese Ministry of National Defense,5331
China Academy of Space Technology (CAST),5332
Chinese Ministry of National Defense,5332
China Academy of Space Technology (CAST),5333
Chinese Ministry of National Defense,5333
Chinese Ministry of National Defense,5334
Shanghai Academy of Satellite Technology (SAST),5334
Chinese Ministry of National Defense,5335
Shanghai Academy of Satellite Technology (SAST),5335
China Academy of Space Technology (CAST),5336
Chinese Ministry of National Defense,5336
China Academy of Space Technology (CAST),5337
Chinese Ministry of National Defense,5337
China Academy of Space Technology (CAST),5338
Chinese Ministry of National Defense,5338
China Academy of Space Technology (CAST),5339
Chinese Ministry of National Defense,5339
China Academy of Space Tecnology (CAST),5340
Chinese Ministry of National Defense,5340
China Academy of Space Technology (CAST),5341
Chinese Ministry of National Defense,5341
CAST,5342
Changchun Light Technology Institute,5342
Chinese Ministry of National Defense,5342
CAST,5343
Changchun Light Technology Institute,5343
Chinese Ministry of National Defense,5343
China Academy of Space Technology (CAST),5344
Chinese Ministry of National Defense,5344
China Academy of Space Technology (CAST),5345
Chinese Ministry of National Defense,5345
China Academy of Space Technology (CAST),5346
Chinese Ministry of National Defense,5346
China Academy of Space Technology (CAST),5347
Chinese Ministry of National Defense,5347
China Academy of Space Technology (CAST),5348
Chinese Ministry of National Defense,5348
China Academy of Space Technology (CAST),5349
Chinese Ministry of National Defense,5349
China Academy of Space Technology (CAST),5350
Chinese Ministry of National Defense,5350
Chinese Ministry of National Defense,5351
Innovation Academy for Microsatellites ,5351
Chinese Ministry of National Defense,5352
Innovation Academy for Microsatellites ,5352
China Academy of Space Technology (CAST),5353
Chinese Ministry of National Defense,5353
China Academy of Space Technology (CAST),5354
Chinese Ministry of National Defense,5354
China Academy of Space Technology (CAST),5355
Chinese Ministry of National Defense,5355
China Academy of Space Technology (CAST),5356
Chinese Ministry of National Defense,5356
China Academy of Space Technology (CAST),5357
Chinese Ministry of National Defense,5357
China Academy of Space Technology (CAST),5358
Chinese Ministry of National Defense,5358
China Academy of Space Technology (CAST),5359
Chinese Ministry of National Defense,5359
China Academy of Space Technology (CAST),5360
Chinese Ministry of National Defense,5360
China Academy of Space Technology (CAST),5361
Chinese Ministry of National Defense,5361
China Academy of Space Technology (CAST),5362
Chinese Ministry of National Defense,5362
China Academy of Space Technology (CAST),5363
Chinese Ministry of National Defense,5363
China Academy of Space Technology (CAST),5364
Chinese Ministry of National Defense,5364
China Academy of Space Technology (CAST),5365
Chinese Ministry of National Defense,5365
China Academy of Space Technology (CAST),5366
Chinese Ministry of National Defense,5366
China Academy of Space Technology (CAST),5367
Chinese Ministry of National Defense,5367
China Academy of Space Technology (CAST),5368
Chinese Ministry of National Defense,5368
China Academy of Space Technology (CAST),5369
Chinese Ministry of National Defense,5369
China Academy of Space Technology (CAST),5370
Chinese Ministry of National Defense,5370
China Academy of Space Technology (CAST),5371
Chinese Ministry of National Defense,5371
China Academy of Space Technology (CAST),5372
Chinese Ministry of National Defense,5372
China Academy of Space Technology (CAST),5373
Chinese Ministry of National Defense,5373
Chinese Ministry of National Defense,5374
Innovation Academy for Microsatellites ,5374
China Academy of Space Technology (CAST),5375
Chinese Ministry of National Defense,5375
China Academy of Space Technology (CAST),5376
Chinese Ministry of National Defense,5376
China Academy of Space Technology (CAST),5377
Chinese Ministry of National Defense,5377
China Academy of Space Technology (CAST),5378
Chinese Ministry of National Defense,5378
China Academy of Space Technology (CAST),5379
Chinese Ministry of National Defense,5379
China Academy of Space Technology (CAST),5380
Chinese Ministry of National Defense,5380
China Academy of Space Technology (CAST),5381
Chinese Ministry of National Defense,5381
China Academy of Space Technology (CAST),5382
Chinese Ministry of National Defense,5382
China Academy of Space Technology (CAST),5383
Chinese Ministry of National Defense,5383
China Academy of Space Technology (CAST),5384
Chinese Ministry of National Defense,5384
China Academy of Space Technology (CAST),5385
Chinese Ministry of National Defense,5385
China Academy of Space Technology (CAST),5386
Chinese Ministry of National Defense,5386
China Academy of Space Technology (CAST),5387
Chinese Ministry of National Defense,5387
China Academy of Space Technology (CAST),5388
Chinese Ministry of National Defense,5388
China Academy of Space Technology (CAST),5389
Chinese Ministry of National Defense,5389
China Academy of Space Technology (CAST),5390
Chinese Ministry of National Defense,5390
China Academy of Space Technology (CAST),5391
Chinese Ministry of National Defense,5391
China Academy of Space Technology (CAST),5392
Chinese Ministry of National Defense,5392
China Academy of Space Technology (CAST),5393
Chinese Ministry of National Defense,5393
China Academy of Space Technology (CAST),5394
Chinese Ministry of National Defense,5394
China Academy of Space Technology (CAST),5395
Chinese Ministry of National Defense,5395
China Academy of Space Technology (CAST),5396
Chinese Ministry of National Defense,5396
Chinese Ministry of National Defense,5397
Shanghai Academy of Satellite Technology (SAST),5397
China Academy of Space Technology (CAST),5398
Chinese Ministry of National Defense,5398
Chinese Ministry of National Defense,5399
Shanghai Academy of Satellite Technology (SAST),5399
China Academy of Space Technology (CAST),5400
Chinese Ministry of National Defense,5400
China Academy of Space Technology (CAST),5401
Chinese Ministry of National Defense,5401
China Academy of Space Technology (CAST),5402
Chinese Ministry of National Defense,5402
Bauman Moscow State Technical University,5403
Bauman Moscow State Technical University,5404
GalaxySpace,5405
Galaxy Space,5406
Galaxy Space,5407
Galaxy Space,5408
Galaxy Space,5409
Galaxy Space,5410
Galaxy Space,5411
Indian Space Research Organization (ISRO),5412
Hubei University of Technology (HUT),5413
Spacety,5413
Shanghai Academy of Spaceflight Technology,5414
Shanghai Academy of Spaceflight Technology (SAST),5414
Shanghai Academy of Spaceflight Technology,5415
Shanghai Academy of Spaceflight Technology (SAST),5415
Shanghai Academy of Spaceflight Technology,5416
Shanghai Academy of Spaceflight Technology (SAST),5416
Shanghai Academy of Spaceflight Technology,5417
Shanghai Academy of Spaceflight Technology (SAST),5417
Shanghai Academy of Spaceflight Technology,5418
Shanghai Academy of Spaceflight Technology (SAST),5418
Shanghai Academy of Spaceflight Technology,5419
Shanghai Academy of Spaceflight Technology (SAST),5419
Shanghai Academy of Spaceflight Technology,5420
Shanghai Academy of Spaceflight Technology (SAST),5420
Shanghai Academy of Spaceflight Technology,5421
Shanghai Academy of Spaceflight Technology (SAST),5421
Cape Peninsula University of Technology,5422
French South African Institute of Technology,5422
Cape Peninsula University of Technology,5423
French South African Institute of Technology,5423
China Academy of Space Technology (CAST),5424
China Earthquake Administration,5425
Italian Institute for Nuclear Physics,5425
Zhejiang University,5426
Zhejiang University,5427
Zhejiang University,5428
Zhejiang University,5429
Zhejiang University,5430
Tsinghua University,5431
Tsinghua University ,5431
China Academy of Space Technology (CAST),5432
China Satellite Communication Corp. (China Satcom),5432
China Aerospace Science and Technology Corp. (CASC),5433
China Satellite Communication Corp. (China Satcom),5433
China Satellite Communication Corp. (China Satcom),5434
Thales Alenia Space,5434
China Academy of Space Technology (CAST),5435
People's Liberation Army (C41),5435
China Academy of Space Technology (CAST),5436
China Satellite Communication Corp. (China Satcom),5436
China Academy of Space Technology (CAST),5437
China Satellite Communication Corp. (China Satcom),5437
China Academy of Space Technology (CAST),5438
People's Liberation Army (C41),5438
China Great Wall Industry Corporation (CGWIC),5439
People's Liberation Army (C41),5439
China Academy of Space Technology (CAST),5440
China Satellite Communication Corp. (China Satcom),5440
China Academy of Space Technology (CAST),5441
China Satellite Communication Corp. (China Satcom),5441
China Academy of Space Technology (CAST),5442
China Satellite Communication Corp. (China Satcom),5442
China Satellite Communication Corp. (China Satcom),5443
Thales Alenia Space,5443
China Academy of Space Technology (CAST),5444
China Satellite Communication Corp. (China Satcom),5444
